Ubicacion,maquina_id,Fecha,UPC,Aceptada,Participante
Argañosa,T51,"2021-12-16 12:38:00",8410297012150,1,2010007042406
Argañosa,T51,"2021-12-16 12:38:00",4002160092976,1,2010007042406
Argañosa,T51,"2021-12-16 12:38:00",8411327002745,1,2010007042406
Florida,T49,"2021-12-16 12:38:00",8410297110986,1,2010006065604
"Prendes Pando",T21,"2021-12-16 12:41:00",8480024172488,1,2010006780910
"Prendes Pando",T21,"2021-12-16 12:45:00",8480000104892,1,2010005113030
"Prendes Pando",T21,"2021-12-16 12:45:00",8480000104892,1,2010005113030
Florida,T49,"2021-12-16 12:41:00",8410297012105,1,2010007533805
Florida,T49,"2021-12-16 12:42:00",8410297012105,1,2010007533805
Florida,T49,"2021-12-16 12:42:00",5000213101872,0,008d774b-1527-467b-8be9-e2a23a6ac097
Florida,T49,"2021-12-16 12:42:00",5000213101872,0,008d774b-1527-467b-8be9-e2a23a6ac097
Florida,T49,"2021-12-16 12:42:00",8410297012105,1,2010007533805
Florida,T49,"2021-12-16 12:42:00",8410297012105,1,2010007533805
Florida,T49,"2021-12-16 12:42:00",8410297012105,1,2010007533805
Florida,T49,"2021-12-16 12:42:00",8411327002745,1,2010007533805
Florida,T49,"2021-12-16 12:42:00",5000213101872,0,008d774b-1527-467b-8be9-e2a23a6ac097
Florida,T49,"2021-12-16 12:43:00",3700123300014,1,2010008276565
Florida,T49,"2021-12-16 12:44:00",8410297012150,1,2010008276565
Florida,T49,"2021-12-16 12:44:00",8410297112041,1,2010008276565
Florida,T49,"2021-12-16 12:44:00",8410297012150,1,2010008276565
Florida,T49,"2021-12-16 12:44:00",8410297112041,1,2010008276565
Florida,T49,"2021-12-16 12:44:00",8410297112041,1,2010008276565
Florida,T49,"2021-12-16 12:44:00",8410297115318,1,2010008276565
Florida,T49,"2021-12-16 12:44:00",8425561010039,1,2010008276565
Florida,T49,"2021-12-16 12:44:00",8412042320312,0,008d774b-1527-467b-8be9-e2a23a6ac097
Florida,T49,"2021-12-16 12:44:00",8412042320312,0,008d774b-1527-467b-8be9-e2a23a6ac097
Florida,T49,"2021-12-16 12:45:00",8425561010022,1,2010008276565
Florida,T49,"2021-12-16 12:45:00",8425561010022,1,2010008276565
Florida,T49,"2021-12-16 12:45:00",8423415201008,1,2010008276565
Florida,T49,"2021-12-16 12:45:00",8412042320312,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Prendes Pando",T21,"2021-12-16 12:48:00",8425561010039,1,2010007753821
"Prendes Pando",T21,"2021-12-16 12:48:00",8425561010039,1,2010007753821
"Prendes Pando",T21,"2021-12-16 12:48:00",8425561010039,1,2010007753821
"Prendes Pando",T21,"2021-12-16 12:48:00",8425561010039,1,2010007753821
"Prendes Pando",T21,"2021-12-16 12:48:00",8425561010039,1,2010007753821
"Prendes Pando",T21,"2021-12-16 12:48:00",8410297111150,1,2010007753821
"Prendes Pando",T21,"2021-12-16 12:48:00",8425561010039,1,2010007753821
Ojeda,T15,"2021-12-16 12:53:00",8480000104878,1,2010007439916
Ojeda,T15,"2021-12-16 12:53:00",5449000000996,1,2010007439916
Ojeda,T15,"2021-12-16 12:53:00",5449000000996,1,2010007439916
Ojeda,T15,"2021-12-16 12:53:00",5449000000996,1,2010007439916
Ojeda,T15,"2021-12-16 12:53:00",5449000000996,1,2010007439916
Ojeda,T15,"2021-12-16 12:53:00",5449000000996,1,2010007439916
Ojeda,T15,"2021-12-16 12:53:00",8480000104892,1,2010007439916
Obispo/Contrueces,T34,"2021-12-16 11:47:00",8411485020100,1,2010101033621
Obispo/Contrueces,T34,"2021-12-16 11:47:00",8411485020100,1,2010101033621
Obispo/Contrueces,T34,"2021-12-16 11:47:00",8480017149114,1,2010101033621
Obispo/Contrueces,T34,"2021-12-16 11:47:00",8480024789372,0,008d774b-1527-467b-8be9-e2a23a6ac097
Obispo/Contrueces,T34,"2021-12-16 11:47:00",8411485020100,1,2010101033621
Obispo/Contrueces,T34,"2021-12-16 11:47:00",8411485020100,1,2010101033621
Obispo/Contrueces,T34,"2021-12-16 11:51:00",5060895740387,0,008d774b-1527-467b-8be9-e2a23a6ac097
Obispo/Contrueces,T34,"2021-12-16 11:51:00",8410470300012,0,008d774b-1527-467b-8be9-e2a23a6ac097
Obispo/Contrueces,T34,"2021-12-16 11:52:00",8410655000010,1,2010005300584
Obispo/Contrueces,T34,"2021-12-16 11:52:00",5449000011527,1,2010005300584
Obispo/Contrueces,T34,"2021-12-16 11:52:00",5449000011527,1,2010005300584
Obispo/Contrueces,T34,"2021-12-16 11:52:00",8410655000010,1,2010005300584
Obispo/Contrueces,T34,"2021-12-16 11:52:00",5449000000996,1,2010005300584
Obispo/Contrueces,T34,"2021-12-16 11:52:00",5449000011527,1,2010005300584
Obispo/Contrueces,T34,"2021-12-16 11:52:00",8423415501009,1,2010005300584
Obispo/Contrueces,T34,"2021-12-16 11:52:00",3560070093496,0,008d774b-1527-467b-8be9-e2a23a6ac097
Obispo/Contrueces,T34,"2021-12-16 11:52:00",8410655000010,1,2010005300584
Obispo/Contrueces,T34,"2021-12-16 11:53:00",5449000011527,1,2010005300584
Obispo/Contrueces,T34,"2021-12-16 11:53:00",8423415501009,1,2010005300584
Obispo/Contrueces,T34,"2021-12-16 11:53:00",5449000133724,1,2010005300584
Obispo/Contrueces,T34,"2021-12-16 11:53:00",84116345,1,2010005300584
Obispo/Contrueces,T34,"2021-12-16 11:54:00",8410655000010,1,2010005300584
Obispo/Contrueces,T34,"2021-12-16 11:54:00",8410655000010,1,2010005300584
Obispo/Contrueces,T34,"2021-12-16 11:54:00",8410655000010,1,2010005300584
Obispo/Contrueces,T34,"2021-12-16 11:54:00",5449000012913,1,2010005300584
Obispo/Contrueces,T34,"2021-12-16 11:54:00",8410655000010,1,2010005300584
Obispo/Contrueces,T34,"2021-12-16 11:54:00",8410655000010,1,2010005300584
Obispo/Contrueces,T34,"2021-12-16 11:54:00",8410655000010,1,2010005300584
Florida,T49,"2021-12-16 12:52:00",8411327002745,1,2010007073547
Florida,T49,"2021-12-16 12:52:00",8411327002745,1,2010007073547
Florida,T49,"2021-12-16 12:53:00",5449000088550,1,2010007073547
Florida,T49,"2021-12-16 12:53:00",8411327002745,1,2010007073547
Florida,T49,"2021-12-16 12:53:00",8410297012150,1,2010007073547
Florida,T49,"2021-12-16 12:53:00",8410297012150,1,2010007073547
Florida,T49,"2021-12-16 12:53:00",8411327002745,1,2010007073547
Florida,T49,"2021-12-16 12:53:00",8480024834775,1,2010007073547
Florida,T49,"2021-12-16 12:53:00",8410300349006,0,008d774b-1527-467b-8be9-e2a23a6ac097
Florida,T49,"2021-12-16 12:53:00",8410300349006,0,008d774b-1527-467b-8be9-e2a23a6ac097
Florida,T49,"2021-12-16 12:53:00",8410300349006,0,008d774b-1527-467b-8be9-e2a23a6ac097
Florida,T49,"2021-12-16 12:53:00",5449000034403,0,008d774b-1527-467b-8be9-e2a23a6ac097
Florida,T49,"2021-12-16 12:54:00",8411327002745,1,2010007073547
Florida,T49,"2021-12-16 12:54:00",5449000050205,1,2010007073547
Florida,T49,"2021-12-16 12:54:00",5449000034403,0,008d774b-1527-467b-8be9-e2a23a6ac097
Florida,T49,"2021-12-16 12:54:00",8411327002745,1,2010007073547
Florida,T49,"2021-12-16 12:54:00",5449000020864,1,2010007073547
Florida,T49,"2021-12-16 12:54:00",5449000050205,1,2010007073547
Ojeda,T15,"2021-12-16 12:54:00",8423453020081,0,008d774b-1527-467b-8be9-e2a23a6ac097
Ojeda,T15,"2021-12-16 12:54:00",8431876011937,1,2010006952874
Ojeda,T15,"2021-12-16 12:55:00",8412779300106,1,2010006952874
Ojeda,T15,"2021-12-16 12:55:00",8412779230106,0,008d774b-1527-467b-8be9-e2a23a6ac097
Ojeda,T15,"2021-12-16 12:55:00",8412779230106,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Av Castilla",T75,"2021-12-16 12:57:00",8410297114830,1,2010006758544
"Av Castilla",T75,"2021-12-16 12:57:00",8410297114830,1,2010006758544
"Av Castilla",T75,"2021-12-16 12:57:00",20704056,1,2010006758544
"Av Castilla",T75,"2021-12-16 12:57:00",20704056,1,2010006758544
"Av Castilla",T75,"2021-12-16 12:57:00",5449000000996,1,2010006758544
"Av Castilla",T75,"2021-12-16 12:57:00",5711953124648,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Av Castilla",T75,"2021-12-16 12:57:00",5449000000996,1,2010006758544
"Av Castilla",T75,"2021-12-16 12:57:00",5449000000996,1,2010006758544
"Av Castilla",T75,"2021-12-16 12:57:00",5449000000996,1,2010006758544
"Av Castilla",T75,"2021-12-16 12:58:00",5449000000996,1,2010006758544
"Av Castilla",T75,"2021-12-16 12:58:00",5449000000996,1,2010006758544
"Av Castilla",T75,"2021-12-16 12:58:00",5449000000996,1,2010006758544
"Av Castilla",T75,"2021-12-16 12:58:00",5449000000996,1,2010006758544
"Av Castilla",T75,"2021-12-16 12:58:00",5449000000996,1,2010006758544
"Av Castilla",T75,"2021-12-16 12:58:00",5449000000996,1,2010006758544
"Av Castilla",T75,"2021-12-16 12:58:00",httpsl.ead.mebbrZDA,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Av Castilla",T75,"2021-12-16 12:58:00",8411800318950,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Av Castilla",T75,"2021-12-16 12:58:00",5449000000996,1,2010006758544
"Av Castilla",T75,"2021-12-16 12:59:00",5449000000996,1,2010006758544
"Av Castilla",T75,"2021-12-16 12:59:00",8411800318950,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Av Castilla",T75,"2021-12-16 12:59:00",8411800318950,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Av Castilla",T75,"2021-12-16 12:59:00",5711953124648,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Av Castilla",T75,"2021-12-16 12:59:00",5711953124648,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Av Castilla",T75,"2021-12-16 12:59:00",5449000000996,1,2010006758544
"Av Castilla",T75,"2021-12-16 12:59:00",5711953124648,0,008d774b-1527-467b-8be9-e2a23a6ac097
Obispo/Contrueces,T34,"2021-12-16 13:01:00",8410297012150,1,2010005054487
Ojeda,T15,"2021-12-16 13:04:00",8412779210108,1,2010101002924
Ojeda,T15,"2021-12-16 13:04:00",8412779210108,1,2010101002924
Ojeda,T15,"2021-12-16 13:04:00",8412779210108,1,2010101002924
Ojeda,T15,"2021-12-16 13:05:00",20044794,1,2010101002924
Ojeda,T15,"2021-12-16 13:05:00",20044794,1,2010101002924
Ojeda,T15,"2021-12-16 13:05:00",20044794,1,2010101002924
Ojeda,T15,"2021-12-16 13:05:00",8410261033112,1,2010101002924
Ojeda,T15,"2021-12-16 13:05:00",20044794,1,2010101002924
Ojeda,T15,"2021-12-16 13:05:00",8430807005991,1,2010101002924
Ojeda,T15,"2021-12-16 13:05:00",20044794,1,2010101002924
Ojeda,T15,"2021-12-16 13:05:00",7613036589000,0,008d774b-1527-467b-8be9-e2a23a6ac097
Ojeda,T15,"2021-12-16 13:06:00",2010101002924,0,008d774b-1527-467b-8be9-e2a23a6ac097
Ojeda,T15,"2021-12-16 13:07:00",8412779210108,1,2010101002924
Ojeda,T15,"2021-12-16 13:07:00",8430807005991,1,2010101002924
Ojeda,T15,"2021-12-16 13:07:00",8430807005991,1,2010101002924
Ojeda,T15,"2021-12-16 13:08:00",20044794,1,2010101002924
Ojeda,T15,"2021-12-16 13:08:00",20044794,1,2010101002924
Ojeda,T15,"2021-12-16 13:08:00",httpswebxr.run9JaR54la7EGmZ,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Av Castilla",T75,"2021-12-16 13:10:00",8410128169947,1,2010008601718
"Av Castilla",T75,"2021-12-16 13:10:00",8432425018520,1,2010008601718
"Av Castilla",T75,"2021-12-16 13:10:00",8411327122016,1,2010008601718
"Av Castilla",T75,"2021-12-16 13:10:00",8411327122016,1,2010008601718
"Av Castilla",T75,"2021-12-16 13:10:00",8411327122016,1,2010008601718
"Av Castilla",T75,"2021-12-16 13:11:00",8411327122016,1,2010008601718
"Av Castilla",T75,"2021-12-16 13:11:00",8411327122016,1,2010008601718
Ojeda,T15,"2021-12-16 13:09:00",8410297112041,1,2010009317670
Ojeda,T15,"2021-12-16 13:09:00",5449000177551,1,2010009317670
Ojeda,T15,"2021-12-16 13:09:00",8425561010039,1,2010009317670
Ojeda,T15,"2021-12-16 13:09:00",8425561010039,1,2010009317670
Ojeda,T15,"2021-12-16 13:09:00",8425561010039,1,2010009317670
Ojeda,T15,"2021-12-16 13:09:00",8425561010039,1,2010009317670
Ojeda,T15,"2021-12-16 13:09:00",5449000133847,1,2010009317670
Ojeda,T15,"2021-12-16 13:09:00",8410297112041,1,2010009317670
Ojeda,T15,"2021-12-16 13:09:00",8410297112041,1,2010009317670
Ojeda,T15,"2021-12-16 13:09:00",8410297112041,1,2010009317670
Ojeda,T15,"2021-12-16 13:09:00",8425561010039,1,2010009317670
Ojeda,T15,"2021-12-16 13:10:00",8425561010039,1,2010009317670
Ojeda,T15,"2021-12-16 13:10:00",8425561010039,1,2010009317670
Ojeda,T15,"2021-12-16 13:10:00",5449000011527,1,2010009317670
Ojeda,T15,"2021-12-16 13:10:00",8410297112041,1,2010009317670
Ojeda,T15,"2021-12-16 13:10:00",5449000120731,1,2010009317670
Ojeda,T15,"2021-12-16 13:10:00",8410297112041,1,2010009317670
Ojeda,T15,"2021-12-16 13:10:00",5449000205520,0,008d774b-1527-467b-8be9-e2a23a6ac097
Ojeda,T15,"2021-12-16 13:10:00",5449000011527,1,2010009317670
Ojeda,T15,"2021-12-16 13:10:00",5449000011527,1,2010009317670
Ojeda,T15,"2021-12-16 13:10:00",8425561010039,1,2010009317670
Ojeda,T15,"2021-12-16 13:10:00",8410297112041,1,2010009317670
Ojeda,T15,"2021-12-16 13:10:00",5449000205520,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Prendes Pando",T21,"2021-12-16 13:15:00",8410297111150,1,2010008524055
"Prendes Pando",T21,"2021-12-16 13:15:00",8411547001085,1,2010008524055
"Prendes Pando",T21,"2021-12-16 13:15:00",8425561010039,1,2010008524055
"Prendes Pando",T21,"2021-12-16 13:15:00",8425561010039,1,2010008524055
"Av Castilla",T75,"2021-12-16 13:15:00",5449000177551,1,2010008401110
"Av Castilla",T75,"2021-12-16 13:16:00",httpsl.ead.mebc3Kil,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Av Castilla",T75,"2021-12-16 13:16:00",5449000177551,1,2010008401110
"Av Castilla",T75,"2021-12-16 13:16:00",5449000177551,1,2010008401110
"Av Castilla",T75,"2021-12-16 13:17:00",5449000177551,1,2010008401110
Obispo/Contrueces,T34,"2021-12-16 13:20:00",54491472,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:20:00",54491472,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:20:00",84116369,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:20:00",7611612502030,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:20:00",8410494300050,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:20:00",8410297012150,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:20:00",8410655000430,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:21:00",8411327152013,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:21:00",8412598000010,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:21:00",5449000131836,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:21:00",8425561010022,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:21:00",9002490100070,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:21:00",8480024760814,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:21:00",7611612502030,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:21:00",5449000000996,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:21:00",8410569110119,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:22:00",8414100389538,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:22:00",8411327122016,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:22:00",8411327122016,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:22:00",5449000012913,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:22:00",8410297111150,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:22:00",5060639121915,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:22:00",5449000006004,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:22:00",5449000000996,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:22:00",8411327122016,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:23:00",8411327122016,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:23:00",5449000000996,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:23:00",8411327722018,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:23:00",9002490100070,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:23:00",8480017367976,1,2010008543148
Obispo/Contrueces,T34,"2021-12-16 13:23:00",8433329122955,0,008d774b-1527-467b-8be9-e2a23a6ac097
Ojeda,T15,"2021-12-16 13:24:00",8480012028728,0,008d774b-1527-467b-8be9-e2a23a6ac097
Ojeda,T15,"2021-12-16 13:24:00",httpsl.ead.mebc3KiO,0,008d774b-1527-467b-8be9-e2a23a6ac097
Ojeda,T15,"2021-12-16 13:24:00",5449000028921,1,2010008872576
Ojeda,T15,"2021-12-16 13:24:00",8410569015650,1,2010008872576
Ojeda,T15,"2021-12-16 13:24:00",8410569015650,1,2010008872576
Ojeda,T15,"2021-12-16 13:24:00",8410569015650,1,2010008872576
Ojeda,T15,"2021-12-16 13:24:00",8410569015650,1,2010008872576
Ojeda,T15,"2021-12-16 13:24:00",8410297012105,1,2010008872576
Ojeda,T15,"2021-12-16 13:24:00",httpsl.ead.mebc3KiO,0,008d774b-1527-467b-8be9-e2a23a6ac097
Ojeda,T15,"2021-12-16 13:24:00",5449000028921,1,2010008872576
Ojeda,T15,"2021-12-16 13:24:00",httpsl.ead.mebc3KiO,0,008d774b-1527-467b-8be9-e2a23a6ac097
Ojeda,T15,"2021-12-16 13:25:00",5449000028921,1,2010008872576
Ojeda,T15,"2021-12-16 13:25:00",8410569015650,1,2010008872576
Ojeda,T15,"2021-12-16 13:25:00",8410569015650,1,2010008872576
Ojeda,T15,"2021-12-16 13:25:00",8410569015650,1,2010008872576
Ojeda,T15,"2021-12-16 13:25:00",8410569015650,1,2010008872576
Ojeda,T15,"2021-12-16 13:25:00",8410569015650,1,2010008872576
Ojeda,T15,"2021-12-16 13:25:00",8410569015650,1,2010008872576
Ojeda,T15,"2021-12-16 13:25:00",8410569015650,1,2010008872576
Ojeda,T15,"2021-12-16 13:25:00",8410569015650,1,2010008872576
Ojeda,T15,"2021-12-16 13:25:00",8410569015650,1,2010008872576
Ojeda,T15,"2021-12-16 13:25:00",8410569015650,1,2010008872576
Ojeda,T15,"2021-12-16 13:25:00",8410569015650,1,2010008872576
Ojeda,T15,"2021-12-16 13:25:00",8410569015650,1,2010008872576
Ojeda,T15,"2021-12-16 13:26:00",8410297012150,1,2010006581593
Ojeda,T15,"2021-12-16 13:26:00",8430807000149,1,2010006581593
Ojeda,T15,"2021-12-16 13:26:00",8410793036131,1,2010006581593
Ojeda,T15,"2021-12-16 13:26:00",8410793036131,1,2010006581593
Ojeda,T15,"2021-12-16 13:26:00",8410793036131,1,2010006581593
Ojeda,T15,"2021-12-16 13:26:00",8410793036131,1,2010006581593
Ojeda,T15,"2021-12-16 13:26:00",8410793036131,1,2010006581593
Ojeda,T15,"2021-12-16 13:26:00",8410297012150,1,2010006581593
Ojeda,T15,"2021-12-16 13:27:00",8410793036131,1,2010006581593
Ojeda,T15,"2021-12-16 13:27:00",8410793036131,1,2010006581593
Ojeda,T15,"2021-12-16 13:27:00",8410793036131,1,2010006581593
Ojeda,T15,"2021-12-16 13:27:00",8410793036131,1,2010006581593
Ojeda,T15,"2021-12-16 13:27:00",8410793036131,1,2010006581593
Ojeda,T15,"2021-12-16 13:27:00",8410793036131,1,2010006581593
Ojeda,T15,"2021-12-16 13:27:00",8410793036131,1,2010006581593
Ojeda,T15,"2021-12-16 13:27:00",8410793036131,1,2010006581593
Ojeda,T15,"2021-12-16 13:27:00",8410793036131,1,2010006581593
Ojeda,T15,"2021-12-16 13:27:00",8410793036131,1,2010006581593
Ojeda,T15,"2021-12-16 13:27:00",8410297012150,1,2010006581593
Ojeda,T15,"2021-12-16 13:27:00",8410793036131,1,2010006581593
Ojeda,T15,"2021-12-16 13:27:00",8410297012150,1,2010006581593
Ojeda,T15,"2021-12-16 13:28:00",8410793036131,1,2010006581593
Obispo/Contrueces,T34,"2021-12-16 13:26:00",5449000009067,1,2010007546942
Obispo/Contrueces,T34,"2021-12-16 13:26:00",4056489043348,1,2010007546942
Argañosa,T51,"2021-12-16 13:30:00",8413402992002,1,2010008102758
Florida,T49,"2021-12-16 13:29:00",8410297012105,1,2010100014027
Florida,T49,"2021-12-16 13:29:00",8410297161704,1,2010100014027
Florida,T49,"2021-12-16 13:29:00",8410297012150,1,2010100014027
Florida,T49,"2021-12-16 13:29:00",8410297012150,1,2010100014027
Argentina,T19,"2021-12-16 13:29:00",5449000004840,1,2010009956084
Argentina,T19,"2021-12-16 13:29:00",5449000004840,1,2010009956084
Argentina,T19,"2021-12-16 13:29:00",8480017005045,1,2010009956084
Argentina,T19,"2021-12-16 13:34:00",8430807005977,1,2010006367739
Argentina,T19,"2021-12-16 13:34:00",8430807005977,1,2010006367739
Argentina,T19,"2021-12-16 13:34:00",8412779300106,1,2010006367739
Argentina,T19,"2021-12-16 13:34:00",8412779300106,1,2010006367739
Argentina,T19,"2021-12-16 13:34:00",8430807005977,1,2010006367739
Argentina,T19,"2021-12-16 13:34:00",8412779300106,1,2010006367739
Argentina,T19,"2021-12-16 13:34:00",8430807005977,1,2010006367739
Argentina,T19,"2021-12-16 13:34:00",8430807005977,1,2010006367739
Argentina,T19,"2021-12-16 13:34:00",8430807005977,1,2010006367739
Argentina,T19,"2021-12-16 13:35:00",8430807005977,1,2010006367739
Argentina,T19,"2021-12-16 13:35:00",8430807005977,1,2010006367739
Argentina,T19,"2021-12-16 13:35:00",8430807005977,1,2010006367739
Argentina,T19,"2021-12-16 13:35:00",8430807005977,1,2010006367739
Argentina,T19,"2021-12-16 13:35:00",8430807005977,1,2010006367739
Argentina,T19,"2021-12-16 13:35:00",8430807005977,1,2010006367739
Argentina,T19,"2021-12-16 13:35:00",8430807005977,1,2010006367739
Argentina,T19,"2021-12-16 13:35:00",8410297112041,1,2010006367739
Argentina,T19,"2021-12-16 13:35:00",8410297112041,1,2010006367739
Argentina,T19,"2021-12-16 13:36:00",8410297112041,1,2010006367739
Argentina,T19,"2021-12-16 13:36:00",5449000131805,1,2010006367739
Argentina,T19,"2021-12-16 13:36:00",84116369,1,2010006367739
Argentina,T19,"2021-12-16 13:36:00",84116369,1,2010006367739
Obispo/Contrueces,T34,"2021-12-16 13:37:00",8425561010039,1,2010008741032
Obispo/Contrueces,T34,"2021-12-16 13:37:00",8410297112379,1,2010008741032
Obispo/Contrueces,T34,"2021-12-16 13:37:00",8410297112379,1,2010008741032
Obispo/Contrueces,T34,"2021-12-16 13:37:00",8410297112379,1,2010008741032
Obispo/Contrueces,T34,"2021-12-16 13:37:00",8410297115707,1,2010008741032
Obispo/Contrueces,T34,"2021-12-16 13:37:00",8410297115707,1,2010008741032
Obispo/Contrueces,T34,"2021-12-16 13:38:00",8425561010039,1,2010008741032
Argañosa,T51,"2021-12-16 13:37:00",8480024733955,0,008d774b-1527-467b-8be9-e2a23a6ac097
Argañosa,T51,"2021-12-16 13:37:00",8480024733955,0,008d774b-1527-467b-8be9-e2a23a6ac097
Argañosa,T51,"2021-12-16 13:38:00",8411485050107,1,2010007519250
Argañosa,T51,"2021-12-16 13:38:00",8411485010101,1,2010007519250
Argañosa,T51,"2021-12-16 13:38:00",8411485010101,1,2010007519250
Argañosa,T51,"2021-12-16 13:38:00",8411485010101,1,2010007519250
Argañosa,T51,"2021-12-16 13:38:00",8480024735508,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Parque Principado",T68,"2021-12-16 13:37:00",5449000020765,1,2010005608291
"Parque Principado",T68,"2021-12-16 13:37:00",8715700120799,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Parque Principado",T68,"2021-12-16 13:37:00",54490802,1,2010005608291
"Parque Principado",T68,"2021-12-16 13:37:00",8425934000797,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Parque Principado",T68,"2021-12-16 13:37:00",8410500025762,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Parque Principado",T68,"2021-12-16 13:37:00",8410500010614,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Parque Principado",T68,"2021-12-16 13:37:00",8410014475008,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Parque Principado",T68,"2021-12-16 13:38:00",8411327022019,1,2010005608291
"Parque Principado",T68,"2021-12-16 13:38:00",8422174250067,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Parque Principado",T68,"2021-12-16 13:38:00",8411434030020,1,2010005608291
"Parque Principado",T68,"2021-12-16 13:38:00",8411434030020,1,2010005608291
"Prendes Pando",T21,"2021-12-16 13:42:00",5449000028921,1,2010007514125
"Prendes Pando",T21,"2021-12-16 13:42:00",5449000028921,1,2010007514125
"Prendes Pando",T21,"2021-12-16 13:42:00",8410297115714,1,2010007514125
"Prendes Pando",T21,"2021-12-16 13:42:00",8430807005991,1,2010007514125
"Prendes Pando",T21,"2021-12-16 13:43:00",8410297115714,1,2010007514125
"Prendes Pando",T21,"2021-12-16 13:43:00",8410297115714,1,2010007514125
"Prendes Pando",T21,"2021-12-16 13:43:00",8410297115714,1,2010007514125
"Prendes Pando",T21,"2021-12-16 13:43:00",8430807005991,1,2010007514125
"Prendes Pando",T21,"2021-12-16 13:43:00",8430807005991,1,2010007514125
"Prendes Pando",T21,"2021-12-16 13:43:00",5449000028921,1,2010007514125
"Prendes Pando",T21,"2021-12-16 13:43:00",5449000028921,1,2010007514125
"Prendes Pando",T21,"2021-12-16 13:43:00",8430807005991,1,2010007514125
"Prendes Pando",T21,"2021-12-16 13:43:00",5449000028921,1,2010007514125
"Prendes Pando",T21,"2021-12-16 13:44:00",8430807005991,1,2010007514125
"Prendes Pando",T21,"2021-12-16 13:44:00",8410707005499,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Prendes Pando",T21,"2021-12-16 13:44:00",8430807005991,1,2010007514125
"Parque Principado",T68,"2021-12-16 13:39:00",8410300349051,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Parque Principado",T68,"2021-12-16 13:40:00",8410300349051,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Parque Principado",T68,"2021-12-16 13:40:00",8411902007059,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Parque Principado",T68,"2021-12-16 13:40:00",8410100059839,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Parque Principado",T68,"2021-12-16 13:40:00",8411434030020,1,2010005608291
"Parque Principado",T68,"2021-12-16 13:40:00",3700123300014,1,2010005608291
"Parque Principado",T68,"2021-12-16 13:40:00",3700123300014,1,2010005608291
"Parque Principado",T68,"2021-12-16 13:41:00",3700123300014,1,2010005608291
"Parque Principado",T68,"2021-12-16 13:41:00",3700123300014,1,2010005608291
"Parque Principado",T68,"2021-12-16 13:41:00",8712566388066,0,008d774b-1527-467b-8be9-e2a23a6ac097
